text,label
我没有骗人请问我的微信为什么被打标了,0
上传文件出错的问题,1
什么时候恢复正常,0
什么破游戏任务啊时间设置号到期任务要号才出现欺骗我们玩家的感情啊要是不补偿你们还是早点关门吧,0
助手处理问题速度太慢,0
为什么不能领红包,1
天天让我分享给别人,0
系统繁忙的问题,1
微信扫码领卷领不了是怎么回事显示改账号无法领取优惠卷,1
还不了信用卡页面打不开,1
关闭游戏费电不要游戏删了,0
我是成年人不知道游戏为什么提示我是未成年人,1
菜单名称编辑不规范请重新编辑,0
红包异常限制一天怎么回事,1
垃圾游戏各种诱导强迫充值出问题了只会回档,0
我的话费还没到账,1
一直显示与服务器失去连接,1
关于公众平台用户分析累积关注人数下降或无故大幅减少的共性问题,1
为什么我加不了别人,1
微信支付月日零钱提现到交通银行资金未到账,1
打不开什么都没有就闪退了,1
微信支付使用齐鲁银行转账退款超时未到账投诉量,1
群功能里面群公告和群打卡用不起了都是出错如图,1
教育部要求教育类小程序要在平台方做备案我们给学校提供教育服务产品请告知备案方法,0
关于微信用户微信运动不计步问题,1
打开微信消息查看特殊符号闪退,1
公众号不推送红包,0
身份验证已超上限但并未达上限的共性问题,1
能不能让停下来,0
关于公众号群发成功手机端会话面板不显示群发但在历史消息中可以查看的共性问题,1
王者无法进去为什么,1
申请开通人微信群,0
微信企业号注册上传营业执照扫描件点击选择文件没有反应的共性问题,1
我在电脑不知道注册帐号怎么找回,0
限额失效引起用户投诉苹果月限额设置为但仍被莫名扣费,1
为什么不能信用卡还款,1
对方没有收到添加信息没有出现小红点提示,1
我的微信封了一个月啦可以帮我解封吗谢谢,0
打开小程序说没有授权但是确定授权也看不到界面,1
现在的视频聊天为什么没有美颜效果感觉不好,0
只能发一张图片到朋友圈以前没有这问题,1
如何注册小程序我想要注册谢谢,0
关于手机腾讯新闻无法打开的故障,1
如何关闭小程序功能主要是阻止孩子玩游戏,0
微信电脑版建议增加小程序功能,0
微信充话费充不了不知道为什么,1
月日拆分后低版本记事本主题摘要为空反馈例,1
我的零钱通昨天怎么没有收益,1
老是出现转发都看不了视频,1
天天斗地主苹果系统为什么买不了钻石,1
能不能不让他显示玩过的游戏排名什么的,0
我已有的微信公众号办理注销已经打款给腾讯账号何时能注销,0
怎样删除微信中我的游戏记录,0
不想用小程序里的金山文档怎么关闭,0
小程序游戏无法清空删了又出现,1
请设置一个禁用小程序的按扭小孩老玩游戏为下一代安全请考虑禁止打开小程序的设置感谢,0
总是提示网络异常无法打开接龙,1
建议订阅号公众号增加夜间护眼阅读功能,0
年少无知把男朋友生日当微信号求求给一次机会可怜可怜我这个傻孩子谢谢谢谢您咯,0
为什么公众号领取不了红包,1
想知道如何关闭手机上的微信小程序开关功能,0
无法自动播放播放按钮出现重影,1
之前报修资料瞬间丢失目前已经超过天还没有回复请跟我联系或给我联系方式谢谢,0
保存失败的问题,1
微信聊天框复制不了链接长按没有复制选项,1
微信摇一摇红包领取成功零钱不显示的故障,1
小程序下拉菜单太不方便还不如老版本好用,0
月日微信支付转账支付成功后双方均未收到消息提醒,1
怎么好好的就不能玩游戏了,1
微信小程序宝宝巴士奇妙怪物医院有时进去有时进不去,1
退出和平精英专门骗小孩的小孩不知道把钱充直到里面去了,0
关于微信用户端无法登陆的问题,1
业务繁忙请稍后再试,1
微信接收消息提醒无内容的问题,1
月日日腾讯乘车码呼和浩特地区未乘车自动扣费,1
月日零钱提现到浦发超时未到账,1
怎标注册一个微信公众号,0
卡券审核超时已经超过三个工作日,1
点进一个公众号加载失败没有返回界面,1
不希望有小游戏出现在手机里怎么删除都不掉,0
瞧你长得跟闹着玩似的,0
我想问一下你们技术上的问题能把微信小游戏的界面关了吗或者出一款适合孩子们的儿童微信这样我们大人也可以用微信跟孩子聊天不用担心他们玩游戏的问题,0
新版版的界面真是垃圾,0
素材编辑成功提示保存失败投诉量单,1
月日点前建行零钱提现超时未到账,1
的的出行软件为什么不能用,1
商户平台首页基本账户和运营账户金额乱码没有小数点的共性问题,1
微信支付建行月号零钱提现超时未到账,1
如何限制小程序使用或如何禁用小程序,0
突然无法使用指纹支付了,1
无该业务权限的共性问题,1
无法打开一直加载中,1
小程序增加加密功能希望,0
系统错误请稍后再试,1
微信公众号视频无法播放转到浏览器可以正常播放,1
游戏中存在可疑操作该分数将不在排行榜中显示,0
为什么附近人一直看不到我呢,1
门店小程序无法展示,1
微信支付商户交易订单显示待支付的共性问题投诉量日日日,1
上传身份证照片失败提示系统繁忙等问题,1
微信支付日转账超时未退款,1
部分公众号在改名后无法用新名称搜索,1
为什么经常搜索小程序搜索不到呢石墨文档多抓鱼都有类似的情况,1
珍酒商城没有客服收钱不发货发货又造假没有物流信息坑爹的月号下单付款至今无法查证发货信息坑爹的,0
点击最上方无法回到顶部系统,1
第一张是我的第二张是我同事的都是安卓系统为什么我搜索不出其他的软件,1
从你们手机充值的小程序上购买了流量显示扣钱后也提示了支付成功但是却一直没法用但交易明细里有扣钱记录去小程序的客服查询却查不到下午因为没有流量没法骑车坐公交耽误了很长时间希望能尽快给出一个回复,1
页面模板排序问题,1
手机以前的美颜功能怎么没了,0
微信我这么用都没有微粒贷很失望没盼头了,0
怎么转账和提现都不行了,1
能否将微信小程序和小游戏做一个加密因为小孩子需要使用微信发课件一不经意就打开小游戏玩又禁止不了我认为您们在这方面考虑的不周到我希望能做个加密即使是简单的密码都行这样小孩子就打不开了我也可以控制一下,0
漂流瓶不能使用说我被投诉,1
工行零钱提现当天未到帐,1
视频审核一般需要多久,0
是快乐我并没有提出齐网店可我在小程序上看到了所谓快乐的网店这是侵权行为请立刻停止侵权行为,0
你们上的小游戏里面那个屠神公测版欺骗消费者游戏不完善一个劲的发充值链接骗钱,0
微信电脑端不能正常登录显示微信版本过低但是手机和电脑都是最新版本的,1
微信群无法收发消息的问题,1
月日微信群聊页面出现转账红标,1
银行卡绑定手机号需要本人去嘛,0
聊天切换过程总是特别卡影响使用,0
您好我以前有过微信号好长时间没有登陆了现在找回了密码登陆不了可我现在有用怎么登陆微信号有几次找回都登陆不了可以同我找回,0
公众平台用户分析月日累积关注人数未更新的共性问题,1
微信不能发语音可以发文字,1
别人转账不进来零钱不好充话费,1
你们将真假朋友暂停使用了可是我还有钱在里面呀腾讯你这样我提都提不出来完全没有考虑到用户的利益,0
你为什么不说爱我,0
点了下这个什么模拟大赛一天十几个电话什么证券公司什么股票推荐一大堆你们是不是过度泄露个人信息再有骚扰电话我就举报了别说是其它地方泄露除了这个我没有点开过任何有关股票的东西,0
小程序里面不能充值已被微信拦截,1
微信下拉游戏小程序真的不好耽误小孩子学习里面都是一些小游戏关闭入口他去搜索点击之前玩过的分享链接又出来了无法彻底关闭你们可以在下次更新时推出一个彻底关闭小程序的功能吗关闭后无论怎么搜索怎么点击都无法打开谢谢谢谢马总谢谢马总把游戏做到了巅峰,0
微信自定义表情数量上限太小了希望能提升到的上限,0
这样的游戏简直没法玩玩一会就分享好友复活复活后才能获得游戏钻石分享还不能分享同一个群这样的游戏纯粹是诱导分享的游戏叫人烦,0
微信支付月日建行零钱提现超时未到账,1
公众号自定义菜单显示异常,1
登录不上王者一直失败,1
月日较多用户反馈工行转账交易关闭且显示中移电商代扣,1
每天都学习口语今天小程序里没有关系不能进入了,0
猪都没了什么都点不了,1
扣款项目里有余额为什么二维码一直显示无效码,1
希望能加上微信小程序删除记录,0
微信支付中国银行信用卡还款超时未到账,1
手机空间客户端分享至微信说说打不开,1
关于公众平台群发消息后图文消息微视频无法播放的故障,1
关于微信用户反馈图片发送图片成功后好友侧不显示的问题,1
五一活动图标被头脑王者的广告挡住了无法使用,1
小程序可以刪了转发功能吗,0
不希望小孩玩游戏请关闭我手机微信的游戏谢谢,0
益企播是微信官方刚推出的直播平台吗,0
怎么发不了视频聊天语音也不可以,1
不可卸载游戏,1
大哥我想删掉这个微信怎么删,0
话费送好友怎么没了啥时候再回来,0
小程序里面针对小孩子的游戏小孩子没有自控能力这种游戏充值完全是诱导孩子充值奥特曼这种小游戏的创作很无良我想哪个家长都不愿意花这种钱给孩子莫名被扣钱搁谁心里也不舒服改进小程序的问题,0
上面说交易失败请向相应银行查询你的卡信息与交易是否正确,1
我想等上我的微信我的微信号是我忘记密码了上不去我的微信名残影,0
我的银行卡为什么在维护中,1
做个小程序多好把体温症状个人信息这些输进去然后后台计算自动显示用药推荐或者医生在线诊疗我们可以运送药品给武汉同胞啊甚至挂水出一个教学视频在家自学完全有可能这些对重症可能没有用轻症应该会有用总比因为排不上队而延误治疗要好吧而且医院还容易交叉感染唯一不能在家做的是检测验血这些但还是比开不上药要强是吧,0
用手机充值完了之后就是微信上用手机在微信上充值充值完了之后有个抽奖活动抽了一部吧手机,0
漂流瓶发出去收不到回复,1
江苏农信银行微信支付转账退款超时未到账投诉量,1
请问甜甜的丁禹兮哪里领,0
如何删除不喜欢的歌曲,0
微信可不可以不要做文字接龙功能不要抢我们这些依靠微信小程序吃饭的人的饭碗这是和我们搭了平台又不让我们吃饭,0
用模拟器登录微信在企业公众号里考勤打卡成功了定位通过了在以后再检查打卡数据时能发现是虚拟定位吗,0
删除账单开始验证人脸时页面无反应历史共性,1
你的账号存在风险暂时不能使用该功能,1
活动同步失败摇不到,1
请让我马上进王者荣耀,0
老是看不了广告看了一天就又不行了,0
公众平台用户属性分析中省份和城市皆显示未知的故障,1
小程序斗地主为啥不能组对了,1
为什么我的支付密码设置不的以前只要有身份证号码就可以的吗现在在怎么要卡号了呢,0
点击下方按钮授权相册权限点了以后进去权限是打钩的但还是保存不了图片,1
我身份证绑定几个微信号,0
李白散成语纯属欺诈行为在吴时红包就达到了元现己达到关红包仍然是元一分也波增加其目的就是让玩家永远达不到元提现的钱数结果是不给钱这是欺骗行为必须严惩边须遵守游戏规则我们需要现金必须要能提现不许违规,0
微信支付月日点前建行零钱提现超时未到账,1
关于微信支付使用招行卡充值转账交易掉单故障,1
关于公众平台用户分析用户增长统计数据不更新的共性问题,1
刚刚跟我视频了还恐吓我说红包不退给我了衣服也不发给我了叫我立刻现在马上撤诉,0
控制了游戏时间使我不能玩,0
我发明了一种扑克牌新玩法想无偿奉献给腾讯游戏请问我具体应该怎么办,0
微信支付建行月日零钱提现超时未到帐,1
乘客子弹人厂天然子弹,0
已修复问题的代码被覆盖问题已认证订阅号无升级服务号入口重复出现,1
微信可以出个功能跟一样消息关联吗毕竟私人微信和工作微信还是要分开的苹果系统只能下载一个微信看消息来回切换很麻烦呀,0
罚款交重了你们怎么不退款,0
微信支付零钱提现超时未到账,1
微信怎么设置小程序,0
退出登录后再无法登录,1
公众号搜索提示无法连接网络,1
小冰电台主持人的小程序打开后提示文件有问题无法播放声音,1
微信订阅号消息变成这种推送的界面怎么改回原来的列表,0
一般视频转码要多久才能通过审核,0
微信收款账户异常暂时不能向其付款,1
思云客服对于问询无反应,0
我参加扫码领红包活动显示领取失败,1
微信小程序充值本级话费元迟迟不到账,1
没有看一看入口没有看一看入口,1
微信运动朋友点赞看不见头像,1
关于公众号帐号被封申诉无上传资料入口的共性问题,1
删除订阅号消息请帮助解决不要再弹出谢谢,0
转转买卖的假货太多怎么处理,0
微信支付号零钱提现到中信银行超时未到账的问题,1
已经过了分钟了,0
系统异常请稍后重试投诉量,1
内部推送头脑王者游戏把我五一活动那个挡住了进不去,1
微信小程序无法禁止小孩玩删除了还能搜索出来太头疼了请尽快解决,0
升级微信小程序的桌面快捷方式会失效都要逐个重新添加这使用体验不好,0
怎么关闭阻止微信小程序的游戏现在孩子作业都在微信里阻止不了玩游戏怎么解决希望腾讯给答复,0
公众号名片在手机端查看没有历史消息入口的共性问题,1
微信页面更新不了,1
建议有关闭小程序的功能小孩偷偷玩小程序游戏,0
发不出去其他都能收到就是发不出去图片,1
跳一跳全民冲分赛奖励点击领取后跳转到百度界面,1
昨天的交易额今天没到账,1
微信升级中为何带有升级内容,0
内核发起的网页请求失败影响部分用户公众号文章打不开,1
微信发现里面的页面和支付里面的第三方服务己删除怎么恢复,0
聊天记录怎么恢复,0
微信支付月日农行零钱提现超时未到账,1
我的微信群是一些朋友交流沟通买东西啥便宜打折的群都是自己家朋友总被人举报很多次了,0
关于服务商后台添加特约商户时报错没有特约商户管理权限的共性问题,1
如何找回已删出的好友,0
微信标签无法正常加人,1
怎么恢复不小心删除的朋友圈,0
是不是没有漂流瓶了,0
菜单包含无效设置,0
你就是个巨坑的黑洞,0
让我下载测试游戏下载不了,1
游戏小程序进入的时候能不能设置个密码之类的否则儿童写作业的时候偷偷搜索游戏程序没办法禁止,0
需要申请官方收款码要联系哪里,0
去死吧做你妈的微信,0
不给用就不要老是推送行吗,0
需要屏蔽所有游戏小程序,0
商户填写资料无法提交的共性问题,1
投诉单针对公众平台素材管理图片上传无确认按钮的共性问题,1
怎么回事怎么变成这样了,0
微信支付日零钱提现到农行超时未到账,1
微信支付分在哪里,0
超过上限的共性问题,1
页面无法访问的共性问题,1
没有银行卡怎么实名认证啊,0
抽奖小程序都不辨别真假的嘛抽奖负责人是废物吗,0
微信支付月日转账转账消息异常投诉量,1
关于微信用户反馈朋友圈视频无法打开的问题,1
我硬是倒了八辈子的霉了看到你这个龟儿子,0
证件号与银行信息不一致,1
我的附近人怎么人家看不到我啊我可以看到人家希望帮忙解决谢谢,1
如何禁止使用小程序功能而不是小程序中的软件,0
提意见有好见意还要投诉,0
微信打开点我第一行应显示钱包为什么显示支付,0
给好友转账设置了小时到账怎么申诉回来,0
苹果手机为什么不能设置免打扰时间段呢,0
请求修改一次微信号拜托了给我们个机会吧真的需要,0
亲属卡不能扫码支付,1
月日微信红包超时未退款,1
为什么小程序冻结找回显示提交的信息和主体不符是我真实姓名和真实身份证啊挺急的,1
平台粉丝发给公众号的语音无法播放投诉量单,1
为什么我的没有微粒货借款,0
系统繁忙注册点击完成跳转登录页面,1
我玩王者荣耀老是扣我的分能反馈一下吗,0
优品骗人的东西,0
我怎么知道是哪一张图片粘贴失败,1
在哪个系统里面清楚,0
可以快点嘛,0
看图片和视频的时候那个叉在左下角太不方便了还不如原来在右上角,0
健康上报打开空白统计空白不提醒,1
让你知道怎么下载樱花校园是新版的,0
怎么提现没到账呢,1
未成年人在家长不知情的情况下花费大量金额购买点券,0
微信朋友圈死机的问题,1
改个微信号谢谢谢谢,0
能否增加小程序关闭功能不需要小游戏程序,0
在玩游戏的时候为什么红包无法领取了,1
有人恶意投诉怎么总是警告我,0
公众号账户密码丢失找回需要公司账户给腾讯账户打款验证,1
关于微信群消息延迟,1
帮我屏蔽小程序烦死了,0
我这个订单去哪里看,1
小程序无法打开了请赐教谢谢,0
如果你容不下我说明不是你的心胸太狭窄就是我的人格太伟大,0
转账说我有赌博嫌疑可是我从来没有参与过赌博行为,1
无法向好友分享小程序,1
我这边发了红包那边没显示收到红包是啥情况,1
上传聊天记录后恢复聊天记录不成功,1
小程序返回不了微信小程序内可返回到小程序内主页,0
小程序有恶意推荐广告嫌疑如何投诉小程序,0
能不能删除小程序吗,0
关于公众帐号申请微信认证或补充认证资料页面显示异常,1
小黄车小程序不退余额,0
较多用户反馈南京银行转账退款超时未到账,1
我怎么进不去了呢我的时间我会安排也不用你们超老吧,0
不要出现在孩子手机上,0
添加的小程序被全部清空了是什么情况我没有主动删除这两天我的小程序空了,0
无效的共性问题,1
能找回一年前的聊天记录吗非常重要,0
我要退款对方联系上了但没反应,0
公众号注册提交资料点击下一步无反应,1
重演获取的被算成个数但是又无法领取奖励,1
朋友圈图片无法看到朋友圈图片无法看到,1
用户取消关注公众号后仍收到消息推送,1
我的七个小程序收不到发的信息和三次刮奖红包我己经几次反馈信息量了请帮助解决谢谢,0
微信解封问题需要人工对话自助解封无用希望尽快解决,0
进游戏后出现内存不足或者闪退后重新进入微信好几次出现这样的问题别的游戏什么问题都是没有进海盗船长时出现同样的问题,0
审核视频超过一个小时了,1
也就是说我有一个订单,0
商品消息无法群发的故障,1
請問微信上能夠不安裝軟件而直接進行買賣產品的功能嗎或是得透過安裝微信內部小軟件或是做連結打開網頁甚至連結外部的數據庫,0
公众平台编辑页面语音功能消失的共性问题,1
小程序的游戏与视频毒害青少年建议关闭,0
月号点分转帐,1
电费缴费销账成功实际未到账,1
手机话费到现在还没到账,0
说是月号到账零钱通怎么还没到账,0
五一期间配额达到上限影响朋友圈定位异常,1
为什么没有游戏那一选项,0
公众平台卡券申请门店填写类目位置无法选择的共性,1
怎么设置游戏开不了我不想要游戏,0
关于公众帐号收藏的消息部分不显示的共性问题,1
关于商户号资金在往日未结算统计未显示的共性问题,1
不要再允许拼多多发东西给我们了,0
微信爸爸给我转点钱,0
针对公众平台素材预览发送成功但微信号无法接收消息的共性问题,1
您好可否在设置里关闭小程序或者专门为中小学生开发一款简易版微信只能收发消息语音视频录音定位等不能小程序游戏等原因有现在学校教师常通过微信给孩子布置作业检查作业家长下班时间和孩子放学时间不同步孩子回家没有家长在常会惦记现在微信里的小游戏搞笑视频等而不主动学习谢谢,0
进入小程序并没有抽奖活动,0
欢乐斗地主为什么随便加我黑名单我又没做什么违法行为真搞不懂,0
为什么你一直重复这句话呀,0
微信支付月日交通银行零钱提现超时未到账投诉量,1
关于微信用户聊天图片发不了的问题,1
微信支付转账无消息提醒,1
通用设置功能那边设置游戏菜单的时候能否增加输入密码功能像我们做其他应用软件一样管理功能是需要有权限的不然这么设置功能就起不到什么作用可以随便关闭打开谢谢,0
玩小程序的游戏没有声音,0
微信单聊群聊中线上的所有文件被物理删除影响文件收发失败,1
收款方未收到转账转账超小时未进入退款状态,1
用工商银行卡支付提示身份证号码与银行预留不符,1
请问小程序可不可以设置禁止使用孩子需要使用微信交作业这小程序的游戏没办法禁止其使用太耽误学习了谢谢请帮忙增加一下设置能选择禁止使用小程序,0
漂流瓶一直都是捞到海星不会捞到瓶子这种问题有一个多月了,0
关于微信安卓用户朋友圈图片不显示问题,1
微信摇一摇半个月了摇不到人,0
该链接失效一会扫描无任何响应,1
微信中的小程序只要用微信登录了就无法退出不利于个人信息安全请尽快修改,0
发生错误请点击返回首页的共性问题,1
这个公众号慌称有口罩买虚假发货现在连公众号都下线了也找不到客服被骗金额有还虚假发货,0
小孩沉小迷遊戲如何刪除小程序,0
所有提供的问题都有再这样下去还不如不要小程序了,0
关于微信用户反馈发送小视频失败的问题,1
公众平台流量主满足条件点开通返回首页,1
想删掉小程序里小年糕可多次删不掉,0
我新手机号注册了微信号为什么登录不了,0
小米视频通话时由于摄像头位置需倒置手机但视频画面不随手机翻转,1
微信支付邮政银行提现超时未到账,1
微信支付建行月日点后零钱提现未到账,1
我的微信里咋没有拼多多走路赚现金,0
充值我要充值充值我要充值,0
附近的人打招呼对的无法收到,0
这个游戏总让我分享到群里并且不能分享到同一个群里分享到同一个群还显示分享失败,1
希望某些小程序登录需要用电话号码注册的小程序可以在微信上退出不然就永久用电话号码登录了要修改等等都不方便还一直保留了信息,0
相册版面太丑没以前的看着舒服,0
麻烦把程序小游戏火线部队停运对我造成了很大的损失不知怎么被小孩子花费了元损失惨重要求赔偿,0
小程序的服务是不是宕机了了我的也是,1
为什么玩不了我上晚班的不是晚上玩难道还要白天才能玩吗,0
猫眼客服联系不上如何解决,0
微信支付收付款为什么要特别亮,0
进游戏没声音可以玩就是没音,0
时刻视频本地视频无法上传,1
怎么禁用小程序防止孩子玩游戏,0
苏果二维码扫码开发票开不了,0
很多小程序存在欺诈行为,0
提交次数过于频繁,1
买新手礼包买了两次还没到账,1
所有背景全部都变黑了,1
以前小程序可以后台停留现在不行了再打开微信就变成微信界面了小程序就消失了手机是魅族,0
能不能给我开一下战歌竞技场权限好让我下载下来玩不然我都在家呆疯了我怕自己会很危险,0
怎么查询身份证绑定了几个微信号,0
如何彻底关闭小程序让孩子搜索不到,0
网络游戏诈骗打鱼游戏不到一个小时骗了我千多,0
我玩了小程序谁是真朋友往里面充了元说是没有人领取的时候小时可以提现到微信钱包为啥现在封了游戏那现在钱就弄不出来了如果小程序有问题为啥要让它上市为啥不提前发现监管有问题还请帮网友要回充值,0
微信收到陌生人撤回消息的提醒,1
我手机微信姓名原耒字太的现在变小了,0
为什么现在交不了电费,1
微信支付光大银行月日零钱提现超时未到账,1
商家店铺营销工具用不了这个时候后小程序刚好可以帮到用户网上实现开店你们好像都不维护我们都没办法用很期待马上能做好,0
请问这是什么鬼一会热一会感冒你爷爷的你敢站出来不单双打不了下车不走道这些都是什么鬼你们不违法可不可认告你们,0
想要修改微信号换新的微信号的话会很麻烦,0
你的脑子离家出走了吧,0
账号异常怎么弄,1
理财通登录页面报错,1
你身材其实挺好肥而不腻,0
公众号推荐的链接点进去是个游戏后台挂机耗电费流量如何删除游戏,0
把和平精英给退出,0
全是灰色的用不了显示网络异常,1
正在检查是否成功的问题,1
总是出现被盗密码改了还是这样子不安全,0
版本无法更新很多东西都打不开建议有相应版本更新,0
能不能关闭小程序太无用了不需要,0
强制用户分享点击跳过分享任然是分享界面,1
应停止小程序小孩子都玩上瘾了,0
月日微信支付农行充值零钱掉单未补充到账,1
为什么微信什么都不干就被永久封号,1
怎么注销微信小程序里面的手机号绑定啊也没有退出的选项小程序如何注销账号,0
本次交易不支持零钱,1
微信支付微信红包退款超时未到账,1
微信转账超时未退回,1
进不去什么情况老是没网络,1
搜索表情显示没有更多表情连搜索谢谢都没有,1
你好听说微信出透明壁纸了真的假的,0
骗了我的钱小时没退下来,0
小程序广告弹页怎么取消不显示跳一跳广告页面,0
同程艺龙里面福州长乐乐航停车场是假的下了订单无法退订拨打没这项服务,0
没有显示微信运动步数,1
收发图不一致,1
为什么我的微信游戏王者荣耀的动态更新不了自己的也不会更新朋友的也只更新一个并且很少,0
为什么要不停更新很影响玩游戏心情你们让手机内存小的怎么玩,0
征途手游的精英战场挂机的太多一直原地复活的心都崩了请游戏对这个现象出台点措施,0
情人节红包要可以发才对,0
文案不准确投诉量,1
听见微信铃声却看不微信文字,0
微信公众号认证已经通过但是现在政府名称更改,1
我那个公众号怎么一直等待发送,1
修改不了头像显示系统维,1
多客服手机端没有消息提醒问题,1
加上儿童锁限制玩游戏,0
分享到群了却分享失败是什么问题,1
身份证已上传零钱还是不能使用,0
游戏对小孩子的吸引力太大如何增加进入全线或者可以主管关闭游戏选项,0
微信红包发送后不显示发送记录,1
帐号不存在的问题,1
小程序打不开微信内存不足,0
登陆思云不能以员工登陆只能以游客登陆,0
怎么打开微信计步,0
既然有群发功能建议制作开通群发红包功能重大节日祝福等准点发送红包祝福,0
三获得国家千人专家省珠江人才或同等级别人才评定项目和团队可免予评审优先推荐入孵,0
骗钱骗了多你们官方没说查一查这么拉的吗,0
为什么小程序美特好上传升级高级会员总是提示身份验证未通过,0
有个小程序叫谁是真朋友我刚除了题花了元这小程序就被你们封了我的钱怎么办,0
微信积分在哪,1
我考上了你配不上我,0
发消息显示发送失败没有任何原因,0
希望可以有设置玩的时间的系统这样就可以让孩子少玩手机,0
我的辅助功能里为何没有邮箱提醒功能,0
我想换微信号官方大大我想换微信号,0
怎么申请微信小程序和公众号,0
我的微信帐号被盗怎么办,1
支付显示显示交易已提交,1
手机验证码收不到出故障了,0
总是消息延迟收到,1
红包未领超过小时未退回,1
微信订阅号能否变更认证主体信息,1
这个提醒是什么意思啊,0
分手了想把微信号换了,0
不想升级为什么突然微信升级了太不习惯用这个了怎样能换回之前哪个,0
公众号根据昵称搜索不到,1
公众平台多客服收不到粉丝消息的共性问题,1
图文消息的图片视频不显示的问题,1
你好微信里不应该有这游戏功能锁不了删不掉给手机小孩抄作业或者是在班群读书都不自觉找出来玩其它都被我锁上了就是个没办法锁和删除请官方为现在的教育想想想谢谢啦,0
我的斗地主为什么没有欢乐果园,0
可不可以设置一种按钮关开小程序这样小孩就不会老拿来玩不写作业了,0
页面卡顿猜完一首歌进入不了下一首,1
计步设备没电想用手机自动计步,0
一次扫码多次扣费,1
怎么样才能把群里的视频发到朋友圈,0
玩个游戏一直提示分享还不能分享到同一个群分享之后还要存入余额还要分享真是可气微信的领导请您尽快管管把像这种游戏就该给封了,1
如何把小程序里面的游戏删除在设置里删除后还在在搜一搜里面又会找到微信现在使用频率非常高可否小程序游戏这块加个权限之,0
以前微信号想改现在用的号码,0
能不能把芜湖市的农村合作医疗缴费在微信中交呀,0
除了我所在的区不能上别的区都可以这是啥意思花了三万多不让玩了吗,0
公众平台流量主审核超时的共性问题,1
小程序的游戏就不管管吗刺激战场小孩没得玩了整天小程序里玩还到处分享防不胜防啊,0
删除沙沙的微信永不看请给帮助这煩人的微信谢谢,0
我买的东西不能用,1
让我们改一次微信名吧,0
为什么交不了电费,1
无法链接服务器的共性问题,1
无法接瓶子无法发瓶子,0
通讯录里添加好友对方收不到我的验证码请官方尽快处理谢谢,1
漂流瓶为什么玩不了了,0
研发一个佩戴手环可以测体温有个提议微信硬推两个功能第一必须每天上报自己体温第二必须如实上报过去一个月自己是否去过湖北乘坐交通工具微信保证信息保密不提报的人微信无法打开使用,0
上传文件发生错误请刷新重试,1
系统消费限制了扫码金额,0
建行月日零钱提现超时未到帐,1
请问微信群接龙怎么关闭啊一些人很容易接龙错了又不知道怎么修改想取消接龙又取消不了,0
黄思涵妈妈晚上语文作业是思课抄写第课生字十十,0
月日点前农行提现超时未到账,1
完成个题目过关了时间还在走进行不了下一关退出来又从第一关开始了结果同样过关不进行下一关,0
有勇气值无法点亮,1
小程序界面出现动态是怎么回事开始垃圾推送了吗,0
金币变成负数了重新进还是一样,1
附近的人看到我请辙举报请看到我,0
这都是什么操作啊玩个游戏一直分享和看广告才能获得真的很无语希望尽快改善这应该是诱导分享,1
附近的人看不到我请辙举报请看到我,0
微信小程序出现恶意扣费,0
微信反应慢反应迟钝,1
微信官方你好可以给我一次改微信号的机会吗我因为这个微信号好几年没有找到女朋友了拜托,0
微信支付建行日点前零钱提现超时未到账,1
微信支付转账成功后好友无法收到转账消息的故障投诉量,1
代码被覆盖微信小店编辑货架保存时提示该模块未编辑完成完成后才可保存,1
发送成功好友无法接收的故障,1
原来是火灵娘娘更新后怎么就变石基娘娘了,1
朋友圈为什么没有删除功能朋友圈需要删除功能,0
微信小程序不能彻底删除,0
随着信息时代的普遍孩子学习也要经常用微信但那个小游戏会让很多小孩子不专心学习能不能开个儿童版微信不要让孩子能随意玩到游戏这是关乎祖国花朵的问题希望开发人员采纳谢谢,0
公众号登录之后点击左侧功能选项页面显示空白的共性问题,1
投诉滴滴小程序叫车时能叫到但是打开通知跳转时却提示微信版本过低然后诱导到一个没有通过官方验证的微信安装包版本既然版本过低为什么叫车的时候没有问题搞到一半让用户去更新版本它是不是脑子进水了对不对并且诱导的下载链接又不是官方链接滴滴太垃圾了,0
公众号和小程序红包领不了,1
把游戏中心的游戏记录这个功能除掉一直在那着烦再说一些不能玩手机的人玩了之后家长看到了孩子就惨了不同意我就自杀,0
微信支付月日转账退款超时未退回,1
小程序后台统计数据为空,1
已找不到运营者小程序如何解绑,0
我没有屏蔽我朋友她却看不到我朋友圈,1
小孩子玩游戏小程序是否可以有整体关闭入口不然影响小孩子读书希望采用,0
提现还没到账,1
好友房怎么开不了了,1
年少无知把我微信号改成一串不吉利的数字求给一次机会拜托了,0
腾讯新闻打不开怎么回事,1
就像辣鸡游戏王玩了好久没一次赢过是没给你游戏充钱还是怎么,0
升级邮箱的时候反复报错提示请输入正确的邮箱地址,1
获取小程序代码包下载地址失败影响小程序打开,1
换装关连续次门票道具闪退解决下,1
半决赛决赛战活动为什么没有送钻石,1
小程序有欺诈行为怎么投诉,0
怎么充话费,1
为什么我的好朋友看不到我所有的朋友圈,1
我现在是一分钱都收不了不管是转账还是红包二维码就在前天还还一直能用现在不绑卡是完全不给收了,1
怎么查找不是好友,0
王者荣耀天美工作室是不是都没有长脑子更新一个游戏要一个多小时先更新个又更新又更新多又更新多有毛病,0
